"wd_netc","mae_netc","wd_spd","mae_spd","n_years","n_samples","n_clusters","tau","w_prec"
23.8779717611401,88.2941288,20.388710940401,89.9338352,4999,1250,9,1,3
31.7771615780829,48.62172,39.3288932759761,56.91302,499,50,3,3,3
153.085840445482,102.41798,193.805316648381,122.55394,1999,50,3,3,3
162.528086287086,151.23686,170.925715276745,157.31338,4999,50,3,3,3
28.6357321155157,85.535108,43.4216838314554,101.970644,499,250,3,3,3
71.1438467145568,71.244164,76.0346388412307,79.00518,1999,250,3,3,3
74.2023783912006,168.38724,156.268768260026,193.642804,4999,250,3,3,3
22.6657923564221,98.1123096,52.0319188969907,124.0877744,499,1250,3,3,3
29.080698123166,85.7730208,26.7914345466413,94.6286648,1999,1250,3,3,3
40.8386782973463,107.1077472,22.5210804370884,110.9888992,4999,1250,3,3,3
52.537467631858,48.28006,37.3415842180904,52.72826,499,50,6,3,3
137.798162719123,131.48026,94.7828678065532,151.70136,1999,50,6,3,3
121.509962096688,61.5148,121.435449489178,62.51632,4999,50,6,3,3
10.1643295858409,92.760912,11.246171545031,98.681652,499,250,6,3,3
56.4378948236605,122.153952,58.3081426941157,132.179,1999,250,6,3,3
119.120373335927,95.47476,113.132999769045,97.187544,4999,250,6,3,3
11.2600521233318,50.1725168,17.1691712286335,55.2440008,499,1250,6,3,3
33.0456505721218,115.2027184,52.6754347769198,134.2338496,1999,1250,6,3,3
41.8397789364294,91.4388456,34.8875071684283,92.9004728,4999,1250,6,3,3
9.78480014044399,57.67462,16.0085831124849,64.8493,499,50,9,3,3
26.1672630493673,68.79918,24.902572976735,72.91384,1999,50,9,3,3
263.402749638104,86.14648,272.329749460394,89.2275,4999,50,9,3,3
21.8401368734011,84.173076,24.0630556061119,91.625996,499,250,9,3,3
56.8811830980266,90.55518,55.5819730352829,104.693364,1999,250,9,3,3
119.146336263504,214.2674,119.206253774135,231.860528,4999,250,9,3,3
11.3409206896701,75.5439552,29.4955612116347,90.0540688,499,1250,9,3,3
15.603117545219,47.4198664,16.6839827428309,48.1769288,1999,1250,9,3,3
47.320768071604,163.7050016,39.7950912029593,172.2026784,4999,1250,9,3,3
15.6619298711061,38.41532,16.8310593175434,41.36768,499,50,3,0.5,5
90.1674905551844,110.6318,148.169558012436,217.46582,1999,50,3,0.5,5
140.59907279312,65.49766,158.357255078024,65.7613,4999,50,3,0.5,5
19.2706119960633,42.354088,22.5680143399167,48.150064,499,250,3,0.5,5
33.7341356606276,93.68944,50.3347686438732,111.498508,1999,250,3,0.5,5
53.813463513626,120.926072,36.049757655551,125.937908,4999,250,3,0.5,5
27.9419942648296,57.1158184,30.8650160890824,69.3346384,499,1250,3,0.5,5
23.4576317604193,189.2042176,101.485623108303,264.2336696,1999,1250,3,0.5,5
43.9300264189118,153.3918816,69.9656511654448,172.6670824,4999,1250,3,0.5,5
16.6597134363551,47.3265,13.325463183651,48.83118,499,50,6,0.5,5
53.4444976313615,91.91622,54.3429508982313,94.5125,1999,50,6,0.5,5
322.929247802754,62.0952,137.39069010785,62.09934,4999,50,6,0.5,5
20.8548257528161,92.060992,38.8656037381965,113.200228,499,250,6,0.5,5
42.0713051842433,81.755724,38.5133219071018,93.443756,1999,250,6,0.5,5
64.7630264862954,126.620192,50.1918739075278,131.291444,4999,250,6,0.5,5
61.7095511103021,117.7188544,34.0181125524294,129.5262184,499,1250,6,0.5,5
24.9144374209955,136.3306552,35.3362781881761,150.4294152,1999,1250,6,0.5,5
147.943815622169,60.3642008,18.1843865035567,60.7729016,4999,1250,6,0.5,5
15.6706573796182,43.40406,17.8866715309078,44.15808,499,50,9,0.5,5
166.78393030417,84.07584,153.251809761982,89.79702,1999,50,9,0.5,5
80.63785756699,86.57534,168.351961915109,93.27822,4999,50,9,0.5,5
8.56249466614942,82.056908,14.2519916992275,89.140908,499,250,9,0.5,5
57.0014093449455,133.165456,49.0517759572186,141.882524,1999,250,9,0.5,5
109.768742988672,61.803828,57.8937042450672,62.418256,4999,250,9,0.5,5
9.77584899135293,94.9890992,14.4979362485799,102.4837168,499,1250,9,0.5,5
25.9499545983432,67.7864896,41.5615669358136,68.5204472,1999,1250,9,0.5,5
90.3337337320698,191.573192,42.2676486765663,211.1964712,4999,1250,9,0.5,5
42.8666206595712,82.5868,38.7989537747856,88.13522,499,50,3,1,5
75.5750491159193,62.8641,79.4313762746829,68.83818,1999,50,3,1,5
200.140206854921,79.73274,203.582713500167,82.29754,4999,50,3,1,5
23.6555677849439,68.509888,30.7794673702095,75.017976,499,250,3,1,5
21.8202626468406,110.791576,108.000924127784,156.337508,1999,250,3,1,5
37.5211911414268,95.181752,136.697568340846,98.765524,4999,250,3,1,5
20.404487717672,49.534864,26.0735997220951,56.6954296,499,1250,3,1,5
33.8082348491784,97.7680632,47.5574556833176,115.1984656,1999,1250,3,1,5
86.5160139996521,92.184992,28.1464757444946,95.4645472,4999,1250,3,1,5
29.4944504331401,80.75662,41.8130084144095,99.9041,499,50,6,1,5
132.238508191964,339.02874,92.1884043793253,346.72494,1999,50,6,1,5
135.202326979131,189.8457,169.960271321151,188.51588,4999,50,6,1,5
20.4352179768531,92.929064,42.6247313976185,106.028904,499,250,6,1,5
24.9090468957738,76.080732,27.3879063282047,83.062284,1999,250,6,1,5
108.127905996269,146.162132,152.825303182797,156.331732,4999,250,6,1,5
14.4146275571459,56.2336032,16.4800284723101,59.7894208,499,1250,6,1,5
12.4926912121692,53.8935504,13.892065521195,55.3564592,1999,1250,6,1,5
54.1132825045527,80.2645416,21.9322858005127,83.1107736,4999,1250,6,1,5
126.901674905238,175.69648,30.7444402671004,147.00946,499,50,9,1,5
83.2420964066347,51.63922,75.5754081373539,50.6029,1999,50,9,1,5
232.999929905476,61.1028,218.881233433641,61.68916,4999,50,9,1,5
65.6661985499829,134.310364,32.1463126365183,152.743896,499,250,9,1,5
33.9245718966376,91.182616,35.3626125720097,95.03804,1999,250,9,1,5
98.4410948111078,183.122412,125.475571615901,194.622616,4999,250,9,1,5
8.87241510717706,61.4323464,15.2853884169393,67.6465192,499,1250,9,1,5
24.4320977366065,129.2652144,39.6907960577297,140.9790816,1999,1250,9,1,5
80.25188268541,90.58212,46.1225680397823,92.9126632,4999,1250,9,1,5
30.2166157467794,27.04472,32.5405000534155,32.51268,499,50,3,3,5
37.9240997290547,78.69048,45.4164440608911,87.22716,1999,50,3,3,5
244.726691760664,75.50184,231.913556174843,83.16248,4999,50,3,3,5
29.5225635485618,93.98672,65.0721184211882,135.870292,499,250,3,3,5
33.980833455782,72.336464,33.141835152496,80.717292,1999,250,3,3,5
46.4063978150419,51.697208,48.4711928510922,52.844068,4999,250,3,3,5
37.3351276461145,61.2351784,26.2856969548584,58.5049392,499,1250,3,3,5
36.0681371334138,57.3627688,49.5324804665694,70.240228,1999,1250,3,3,5
25.2947407819295,62.0419552,42.7204198808135,63.6545696,4999,1250,3,3,5
18.8746512330286,46.23518,16.2690948507876,44.56834,499,50,6,3,5
57.9206671676753,110.35552,69.9965396493358,121.79554,1999,50,6,3,5
200.483029187832,61.59886,219.737966065861,62.56038,4999,50,6,3,5
29.4828826568257,59.582216,40.2124636663186,71.381364,499,250,6,3,5
36.9850219614407,116.702908,35.2582956721848,120.887844,1999,250,6,3,5
112.355777227569,65.192092,117.107678389809,66.916296,4999,250,6,3,5
5.91039934665016,40.9100672,8.58303338533141,42.9879848,499,1250,6,3,5
30.7374068402764,126.4359168,59.1070781416983,146.36652,1999,1250,6,3,5
33.9130462281819,105.6828208,26.4033082889399,107.987856,4999,1250,6,3,5
51.9355653448232,151.61714,16.1714498854247,141.2781,499,50,9,3,5
63.4760812317117,76.54842,63.2463053312371,84.44476,1999,50,9,3,5
200.287432299385,150.69844,218.448754355231,162.93716,4999,50,9,3,5
7.81140683825409,38.553016,7.24450102976084,40.937972,499,250,9,3,5
41.2582556984421,86.200128,38.377834487016,92.02816,1999,250,9,3,5
62.0487218804718,140.516312,56.8161257793444,150.39654,4999,250,9,3,5
21.3305438742642,123.9560888,28.9429203103498,135.5376712,499,1250,9,3,5
23.7061323433797,107.9821552,27.7778494209304,113.8406312,1999,1250,9,3,5
48.5190578992091,86.0568256,34.0155038921255,87.303892,4999,1250,9,3,5
