"iter","model","start","n_years","n_samples","n_clusters","e_clusters","mae_oracle","mse_oracle","elapsed","tvd","wd","mae","mse"
628,"NetC14",3436,2500,250,9,14,66.982216,8296.745432,7.86805200576782,0.110833994010933,30.2852993449898,66.725656,8199.711672
628,"SPD",3436,2500,250,9,NA,66.982216,8296.745432,0.00532221794128418,0.132002597147088,26.6514353567556,67.89934,8484.433372
629,"CKDE",28620,2500,250,9,NA,123.02686,26462.784132,1.22621917724609,0.158644573379649,102.120379848659,127.908376,28641.779152
629,"BGMM",28620,2500,250,9,9,123.02686,26462.784132,29.3128910064697,0.136400659036757,67.2634470020908,125.787984,27199.630152
629,"DPMM",28620,2500,250,9,4,123.02686,26462.784132,6.42194199562073,0.150475280770466,65.4064617396031,126.679099063796,27671.2596518214
629,"NetC14",28620,2500,250,9,15,123.02686,26462.784132,7.82163500785828,0.176567952205076,74.2056890661507,128.890296,28328.888648
629,"SPD",28620,2500,250,9,NA,123.02686,26462.784132,0.00329494476318359,0.129311227476685,65.8560672199001,130.845144,30137.02672
630,"CKDE",43170,2500,250,9,NA,209.421872,74907.776192,1.26319098472595,0.192856782973857,102.694845391337,213.893528,75859.54608
630,"BGMM",43170,2500,250,9,9,209.421872,74907.776192,28.1802780628204,0.266282592890274,130.07937304383,203.954268,66420.606236
630,"DPMM",43170,2500,250,9,2,209.421872,74907.776192,6.54916000366211,0.279530406302165,124.109626446262,208.887914226232,70019.4035184819
630,"NetC14",43170,2500,250,9,20,209.421872,74907.776192,7.56637001037598,0.187436603797372,120.796021492377,211.212396,73536.799004
630,"SPD",43170,2500,250,9,NA,209.421872,74907.776192,0.00364089012145996,0.168742954392334,121.383837148311,219.55344,80949.92556
631,"CKDE",45793,2500,250,9,NA,237.380832,112633.981168,1.2471718788147,0.259155127202532,287.306590012732,254.757332,119438.368492
631,"BGMM",45793,2500,250,9,8,237.380832,112633.981168,25.6177740097046,0.13453397269681,67.5169398056764,243.111264,117394.737632
631,"DPMM",45793,2500,250,9,2,237.380832,112633.981168,6.61409187316895,0.159831121774107,56.8261899136194,240.534635421765,116945.243168781
631,"NetC14",45793,2500,250,9,13,237.380832,112633.981168,7.68948578834534,0.203674067125783,82.3133762685913,240.769932,116845.942204
631,"SPD",45793,2500,250,9,NA,237.380832,112633.981168,0.00326013565063477,0.228218928651996,111.530400792142,267.7295,128601.078468
632,"CKDE",14813,2500,250,9,NA,72.330384,8576.991336,1.350426197052,0.075040425272019,87.9859768684363,72.977392,8719.389176
632,"BGMM",14813,2500,250,9,9,72.330384,8576.991336,30.1601819992065,0.115159331806439,40.9928509415534,72.818264,8681.711504
632,"DPMM",14813,2500,250,9,4,72.330384,8576.991336,6.62118887901306,0.153014302656948,39.4911940739261,74.5291110710399,9246.54511241382
632,"NetC14",14813,2500,250,9,14,72.330384,8576.991336,7.70313620567322,0.0949635154828372,41.522321527538,72.005152,8472.477784
632,"SPD",14813,2500,250,9,NA,72.330384,8576.991336,0.00234699249267578,0.0711294669544617,41.9233391972222,73.909476,8916.054468
633,"CKDE",20185,2500,250,9,NA,78.804776,11667.957704,1.15293502807617,0.167386781005305,166.283503072862,79.198952,11637.057976
633,"BGMM",20185,2500,250,9,9,78.804776,11667.957704,30.9970870018005,0.127047554008177,183.796764899646,78.507808,11428.711432
633,"DPMM",20185,2500,250,9,3,78.804776,11667.957704,6.91406798362732,0.13300382683198,185.619804685301,78.8174444278821,11463.239483436
633,"NetC14",20185,2500,250,9,16,78.804776,11667.957704,8.25156402587891,0.148368562377645,195.915417125319,78.638948,11322.214828
633,"SPD",20185,2500,250,9,NA,78.804776,11667.957704,0.00326800346374512,0.135445475824269,184.135513756624,79.638832,11743.511192
634,"CKDE",14392,2500,250,9,NA,85.071736,12377.261688,1.25507688522339,0.161685037724054,53.0202513621602,87.227652,13038.214188
634,"BGMM",14392,2500,250,9,9,85.071736,12377.261688,29.8349659442902,0.175599572327249,55.5595249303031,87.198828,12806.496068
634,"DPMM",14392,2500,250,9,5,85.071736,12377.261688,8.74238395690918,0.113678008294485,61.3515146528103,86.2799083929912,12702.9419001012
634,"NetC14",14392,2500,250,9,13,85.071736,12377.261688,7.61065411567688,0.100478441938747,59.9046170417892,84.53408,12168.051216
634,"SPD",14392,2500,250,9,NA,85.071736,12377.261688,0.00306510925292969,0.102401391752578,55.9226671042765,88.722708,13577.516812
635,"CKDE",30205,2500,250,9,NA,120.762236,28661.984244,1.28061890602112,0.160087338191542,67.3101166203013,125.283644,29456.777044
635,"BGMM",30205,2500,250,9,9,120.762236,28661.984244,30.1508378982544,0.174603497192007,89.1162480911829,125.380892,29441.874676
635,"DPMM",30205,2500,250,9,3,120.762236,28661.984244,7.46497988700867,0.16634765410914,74.9839304790379,128.719734896736,31107.6698394367
635,"NetC14",30205,2500,250,9,18,120.762236,28661.984244,7.92021203041077,0.10909814187741,84.1913736131512,122.588152,28749.759728
635,"SPD",30205,2500,250,9,NA,120.762236,28661.984244,0.00336599349975586,0.138114153770383,73.8774607126581,126.857608,30339.344704
636,"CKDE",41768,2500,250,9,NA,140.535912,40784.515472,1.18152403831482,0.178316686453609,91.8286489190026,151.964492,47420.002468
636,"BGMM",41768,2500,250,9,9,140.535912,40784.515472,28.5434880256653,0.104816725859359,86.4575897813309,139.880508,40212.20302
636,"DPMM",41768,2500,250,9,7,140.535912,40784.515472,7.55047607421875,0.135896163113135,82.8829634804661,136.826755039724,38159.5126179264
636,"NetC14",41768,2500,250,9,15,140.535912,40784.515472,8.30746793746948,0.189368781424699,118.152788618524,145.565248,43017.315408
636,"SPD",41768,2500,250,9,NA,140.535912,40784.515472,0.00314188003540039,0.164204203543545,123.360348539327,161.579576,54088.315744
637,"CKDE",13640,2500,250,9,NA,96.09444,19156.53016,1.28897404670715,0.154710240003063,61.5709946136309,96.548324,19377.806772
637,"BGMM",13640,2500,250,9,8,96.09444,19156.53016,30.0967879295349,0.0974993894937361,62.1120740020086,97.094656,19652.023504
637,"DPMM",13640,2500,250,9,6,96.09444,19156.53016,7.3318350315094,0.154023066467991,48.2167712514263,99.8722406046844,20458.8502357911
637,"NetC14",13640,2500,250,9,13,96.09444,19156.53016,8.14719200134277,0.119816493507926,58.7833483751652,95.960348,19113.714012
637,"SPD",13640,2500,250,9,NA,96.09444,19156.53016,0.00303888320922852,0.101428698559945,57.4199868857934,97.006204,19492.82686
638,"CKDE",34234,2500,250,9,NA,110.4739,21684.687236,1.19672703742981,0.15659164526126,145.544220237192,113.073736,22129.007296
638,"BGMM",34234,2500,250,9,9,110.4739,21684.687236,30.269070148468,0.122293850141358,95.457818763382,108.664196,20949.88986
638,"DPMM",34234,2500,250,9,3,110.4739,21684.687236,6.50271797180176,0.167333247727275,108.288218755335,108.296190636425,21074.3613786723
638,"NetC14",34234,2500,250,9,14,110.4739,21684.687236,7.07766604423523,0.148914051415525,92.1376333431119,107.334752,20630.339272
638,"SPD",34234,2500,250,9,NA,110.4739,21684.687236,0.00362181663513184,0.10551176746612,84.2495477032767,118.18708,24151.935328
639,"CKDE",35587,2500,250,9,NA,122.053472,24700.439184,1.06712412834167,0.143965401046196,66.2936067364522,129.150112,27362.98448
639,"BGMM",35587,2500,250,9,9,122.053472,24700.439184,28.7698559761047,0.184262076336917,75.3493114248027,133.60324,29352.10908
639,"DPMM",35587,2500,250,9,4,122.053472,24700.439184,7.46352100372314,0.277481592458584,101.194375321893,141.153456538606,33604.3019540195
639,"NetC14",35587,2500,250,9,14,122.053472,24700.439184,6.40018010139465,0.211049158187353,67.8266455069467,133.457756,29254.121412
639,"SPD",35587,2500,250,9,NA,122.053472,24700.439184,0.00277590751647949,0.150292090991757,67.1573102267705,134.703628,29554.252772
640,"CKDE",25106,2500,250,9,NA,101.994184,22998.574832,1.189208984375,0.154572897575687,68.8690713012022,103.946644,23450.225708
640,"BGMM",25106,2500,250,9,9,101.994184,22998.574832,26.4308860301971,0.0570683689139034,14.4894086178018,102.185816,22938.97408
640,"DPMM",25106,2500,250,9,6,101.994184,22998.574832,8.21629691123962,0.0820968996511406,23.648993247939,100.660820328371,22410.5494184904
640,"NetC14",25106,2500,250,9,14,101.994184,22998.574832,7.51854801177979,0.0744912304148749,25.6393161709079,100.486412,22343.960684
640,"SPD",25106,2500,250,9,NA,101.994184,22998.574832,0.0034480094909668,0.0830553618773424,19.2910080386041,107.333888,24697.651056
641,"CKDE",35926,2500,250,9,NA,159.104368,44489.736328,1.35540795326233,0.15546620391347,88.7573462880582,164.89646,46152.85822
641,"BGMM",35926,2500,250,9,9,159.104368,44489.736328,24.6013028621674,0.179462521692625,41.3309595036022,164.933784,45723.606168
641,"DPMM",35926,2500,250,9,2,159.104368,44489.736328,6.26264190673828,0.187595303142741,50.0723465541787,168.817118557689,48037.88417229
641,"NetC14",35926,2500,250,9,16,159.104368,44489.736328,7.72980809211731,0.135539100561336,41.613250920513,166.20022,47009.19022
641,"SPD",35926,2500,250,9,NA,159.104368,44489.736328,0.00353598594665527,0.142711135498322,32.9321063210565,168.130184,48176.64684
642,"CKDE",6029,2500,250,9,NA,48.923816,4076.47364,1.18771696090698,0.138709707064484,48.7461242688999,49.779144,4215.549456
642,"BGMM",6029,2500,250,9,9,48.923816,4076.47364,27.3946568965912,0.105353718546108,25.8233089126969,49.596476,4177.869444
642,"DPMM",6029,2500,250,9,5,48.923816,4076.47364,7.48944091796875,0.0645262128462935,18.73218161837,49.2693193021439,4114.04264127336
642,"NetC14",6029,2500,250,9,15,48.923816,4076.47364,5.83161020278931,0.0492749496213213,14.294495849844,48.812456,4053.348464
642,"SPD",6029,2500,250,9,NA,48.923816,4076.47364,0.00386691093444824,0.0902021565388406,14.66869793227,50.381752,4325.745504
643,"CKDE",30364,2500,250,9,NA,113.037472,23039.320624,1.12980604171753,0.260321580122059,147.18816288853,159.004376,45658.476936
643,"BGMM",30364,2500,250,9,9,113.037472,23039.320624,25.2195827960968,0.182142788613404,68.670448202735,147.351308,42333.516796
643,"DPMM",30364,2500,250,9,2,113.037472,23039.320624,5.82750391960144,0.171983438682868,73.5109751219309,105.324350676426,19156.8314171067
643,"NetC14",30364,2500,250,9,13,113.037472,23039.320624,6.5023090839386,0.216621325517019,65.4259743482316,154.522536,46258.004104
643,"SPD",30364,2500,250,9,NA,113.037472,23039.320624,0.00327086448669434,0.290326690199585,116.678472172036,184.95548,61945.42656
644,"CKDE",12881,2500,250,9,NA,76.604672,13394.804272,1.07920002937317,0.172531768058401,84.6064817099503,78.99624,14181.98288
644,"BGMM",12881,2500,250,9,9,76.604672,13394.804272,28.4447228908539,0.0760420525289965,24.195323006538,76.6782,13593.761048
644,"DPMM",12881,2500,250,9,7,76.604672,13394.804272,6.67854404449463,0.120322584766721,36.6390825109789,76.54389825318,13587.3952806677
644,"NetC14",12881,2500,250,9,14,76.604672,13394.804272,7.43080115318298,0.122677410993899,37.7988198636603,77.854224,14361.737328
644,"SPD",12881,2500,250,9,NA,76.604672,13394.804272,0.00456619262695312,0.10768376307984,29.4065507183054,80.819004,14634.978444
645,"CKDE",8117,12500,250,9,NA,95.651008,19049.128352,4.32601189613342,0.112384540613125,323.809611400722,95.352728,18989.479736
645,"BGMM",8117,12500,250,9,8,95.651008,19049.128352,36.2388899326324,0.102527338673246,197.347341173677,95.314936,18875.245128
645,"DPMM",8117,12500,250,9,3,95.651008,19049.128352,8.09409499168396,0.104100549375022,183.474119378081,95.6304808411786,18966.4397741443
645,"NetC14",8117,12500,250,9,15,95.651008,19049.128352,16.5636138916016,0.0987674485728068,148.472807492581,95.3695,18954.246268
645,"SPD",8117,12500,250,9,NA,95.651008,19049.128352,0.0215229988098145,0.203954974338171,179.812905344122,95.959708,19137.163884
646,"CKDE",28030,12500,250,9,NA,161.36854,49679.466012,4.46825122833252,0.171965880273034,346.55353214902,167.587308,53994.76178
646,"BGMM",28030,12500,250,9,7,161.36854,49679.466012,35.0594370365143,0.116566952450589,214.254426917764,165.512244,52436.792604
646,"DPMM",28030,12500,250,9,4,161.36854,49679.466012,8.42470979690552,0.13447427857995,196.582296647649,165.759335436496,52451.5845028185
646,"NetC14",28030,12500,250,9,16,161.36854,49679.466012,17.1696979999542,0.123547462333459,198.952431107231,164.910692,52172.355116
646,"SPD",28030,12500,250,9,NA,161.36854,49679.466012,0.0217869281768799,0.170326079994765,206.655662864642,170.481216,55997.763944
647,"CKDE",33912,12500,250,9,NA,181.151664,56042.194184,3.9696581363678,0.193857125356225,317.508466309172,183.400572,57722.782436
647,"BGMM",33912,12500,250,9,9,181.151664,56042.194184,39.3313109874725,0.100674182061626,206.222645237573,182.139704,56799.109664
647,"DPMM",33912,12500,250,9,3,181.151664,56042.194184,6.67470788955688,0.109491318940354,309.708444105396,189.763434858429,61891.8254765673
647,"NetC14",33912,12500,250,9,13,181.151664,56042.194184,15.102303981781,0.0840779211778351,233.901646676038,180.50682,55642.226468
647,"SPD",33912,12500,250,9,NA,181.151664,56042.194184,0.0195930004119873,0.113990931892521,172.511539122216,184.420596,58684.632172
648,"CKDE",29002,12500,250,9,NA,193.706236,71730.240132,4.11913585662842,0.142225912845438,401.848623843828,194.20954,71673.117452
648,"BGMM",29002,12500,250,9,9,193.706236,71730.240132,38.4616961479187,0.130165028466745,438.557186764037,193.776468,71487.215308
648,"DPMM",29002,12500,250,9,3,193.706236,71730.240132,6.66208100318909,0.120426403894996,481.795723240813,193.626080612164,71424.7183818132
648,"NetC14",29002,12500,250,9,15,193.706236,71730.240132,12.5780069828033,0.122325272108517,460.839096688956,193.651812,71332.818156
648,"SPD",29002,12500,250,9,NA,193.706236,71730.240132,0.0198469161987305,0.143907005776741,415.919067992233,194.09146,71762.409348
649,"CKDE",34395,12500,250,9,NA,176.720628,55428.353044,4.23564410209656,0.154393551169405,367.014192427243,178.50682,56685.88898
649,"BGMM",34395,12500,250,9,9,176.720628,55428.353044,34.0325381755829,0.104722429974512,263.934651913105,178.448464,56676.974184
649,"DPMM",34395,12500,250,9,3,176.720628,55428.353044,6.74105596542358,0.100786505730188,248.204041434075,178.647305168747,56821.7697584777
649,"NetC14",34395,12500,250,9,18,176.720628,55428.353044,18.1443259716034,0.0745013951201765,203.063025879512,177.43202,56286.146868
649,"SPD",34395,12500,250,9,NA,176.720628,55428.353044,0.0224149227142334,0.0998813247696473,235.969394548601,180.049012,57973.499556
650,"CKDE",25078,12500,250,9,NA,159.009148,47247.523844,4.27849984169006,0.146437002966641,451.951028045408,162.342568,49509.993248
650,"BGMM",25078,12500,250,9,9,159.009148,47247.523844,39.2781369686127,0.0946347554393015,137.32198169484,161.949644,49258.367196
650,"DPMM",25078,12500,250,9,2,159.009148,47247.523844,6.20923519134521,0.0859143912180915,173.96864090179,162.150626130525,49212.8868436783
650,"NetC14",25078,12500,250,9,17,159.009148,47247.523844,17.2193779945374,0.0887894730002487,208.55773789616,161.123472,48722.339952
650,"SPD",25078,12500,250,9,NA,159.009148,47247.523844,0.0223009586334229,0.152293787773449,174.458806174503,164.07756,50615.929864
651,"CKDE",22448,12500,250,9,NA,146.433076,43025.671588,4.11511516571045,0.146511511750479,409.675239849068,146.443888,42727.76736
651,"BGMM",22448,12500,250,9,9,146.433076,43025.671588,36.6011600494385,0.102483070474831,358.430066706139,145.783316,42473.4933
651,"DPMM",22448,12500,250,9,4,146.433076,43025.671588,6.90077495574951,0.125645300224971,413.792582971992,146.528436173179,43079.8711937666
651,"NetC14",22448,12500,250,9,12,146.433076,43025.671588,13.3606979846954,0.111631674177149,389.548902726049,145.79518,42551.2341
651,"SPD",22448,12500,250,9,NA,146.433076,43025.671588,0.017441987991333,0.167109431633402,381.851284366567,146.984328,43066.992304
652,"CKDE",11114,12500,250,9,NA,97.948432,18453.3588,4.12614297866821,0.125191662873054,320.162435911206,98.753076,18714.33562
652,"BGMM",11114,12500,250,9,9,97.948432,18453.3588,34.4818499088287,0.107546721790259,170.010426931851,98.225356,18511.63222
652,"DPMM",11114,12500,250,9,2,97.948432,18453.3588,5.69971108436584,0.118204534326805,185.193709630537,98.5658263012865,18642.1558841018
652,"NetC14",11114,12500,250,9,16,97.948432,18453.3588,13.4798529148102,0.107460497245296,181.952723137167,98.20716,18516.676256
652,"SPD",11114,12500,250,9,NA,97.948432,18453.3588,0.0168218612670898,0.182175769573715,158.664465087286,99.041152,18859.75128
653,"CKDE",13743,12500,250,9,NA,101.801608,20151.678952,4.22503304481506,0.115146104580604,559.159593344377,102.2833,20308.933276
653,"BGMM",13743,12500,250,9,8,101.801608,20151.678952,36.4775621891022,0.0837542088657938,333.519669055211,102.336148,20445.621812
653,"DPMM",13743,12500,250,9,3,101.801608,20151.678952,7.32336592674255,0.118190698340173,422.10309207494,103.74633883928,20935.1587668152
653,"NetC14",13743,12500,250,9,16,101.801608,20151.678952,16.8757610321045,0.115552430788194,405.725389178299,102.275436,20377.602236
653,"SPD",13743,12500,250,9,NA,101.801608,20151.678952,0.0206398963928223,0.192560985907134,403.937924342403,101.50792,19988.96216
654,"CKDE",7080,12500,250,9,NA,93.593536,17491.586088,4.24175786972046,0.107055500493933,296.176437616144,93.525664,17474.957224
654,"BGMM",7080,12500,250,9,9,93.593536,17491.586088,38.2061591148376,0.100116004403836,441.049146604909,93.624856,17574.031184
654,"DPMM",7080,12500,250,9,4,93.593536,17491.586088,8.70494914054871,0.0858665193216963,424.186193715676,93.9695635132403,17664.0897153995
654,"NetC14",7080,12500,250,9,18,93.593536,17491.586088,16.5817239284515,0.0952302463469621,452.915533221534,93.840012,17635.035468
654,"SPD",7080,12500,250,9,NA,93.593536,17491.586088,0.0179879665374756,0.194571738542252,400.227440345006,93.318876,17373.956756
655,"CKDE",11176,12500,250,9,NA,94.941132,17196.3657,4.5716028213501,0.12664186473713,765.842276966997,95.470944,17361.290824
655,"BGMM",11176,12500,250,9,9,94.941132,17196.3657,36.9301149845123,0.0822823712502936,113.666033593295,94.896604,17159.880796
655,"DPMM",11176,12500,250,9,3,94.941132,17196.3657,7.78252005577087,0.104536581030144,129.247601508433,94.8527287763567,17062.4489709431
655,"NetC14",11176,12500,250,9,14,94.941132,17196.3657,15.9977159500122,0.0784498880064387,114.552937211476,94.241896,16894.133208
655,"SPD",11176,12500,250,9,NA,94.941132,17196.3657,0.0207829475402832,0.16259040389659,132.177722155892,96.065036,17607.222268
656,"CKDE",6376,12500,250,9,NA,83.298212,13197.716884,4.40468716621399,0.163320617585935,442.323338016983,84.046984,13400.394048
656,"BGMM",6376,12500,250,9,9,83.298212,13197.716884,37.4871480464935,0.0654322877431981,188.199367932615,83.383872,13186.621664
656,"DPMM",6376,12500,250,9,3,83.298212,13197.716884,7.40626621246338,0.0853286618879682,157.828158034654,83.281565262014,13207.9156642185
656,"NetC14",6376,12500,250,9,15,83.298212,13197.716884,16.9381239414215,0.0767374030290797,186.32520968773,83.353504,13231.807304
656,"SPD",6376,12500,250,9,NA,83.298212,13197.716884,0.0212368965148926,0.189982242806341,210.568826532392,84.183532,13450.723028
657,"CKDE",28102,12500,250,9,NA,191.193968,72497.014688,4.05984091758728,0.117153012481958,162.013579294477,192.081808,72789.411288
657,"BGMM",28102,12500,250,9,8,191.193968,72497.014688,38.7130761146545,0.143053767349165,178.375953516782,192.657072,73350.816712
657,"DPMM",28102,12500,250,9,3,191.193968,72497.014688,7.44491100311279,0.0751695435344096,106.331527240919,191.06020401896,72264.1190154384
657,"NetC14",28102,12500,250,9,14,191.193968,72497.014688,16.4329471588135,0.0512356823427396,87.2904046641673,191.008996,71930.958276
657,"SPD",28102,12500,250,9,NA,191.193968,72497.014688,0.0191531181335449,0.124919658879701,88.4591631576638,191.98392,72697.170504
658,"CKDE",4376,12500,250,9,NA,78.134308,12010.783948,4.19390892982483,0.151382014255364,482.450944634579,78.369572,12048.83642
658,"BGMM",4376,12500,250,9,8,78.134308,12010.783948,37.2961180210114,0.0861931028570859,222.780912079473,78.350128,12048.533736
658,"DPMM",4376,12500,250,9,4,78.134308,12010.783948,7.96722817420959,0.109703288574932,238.170344668052,79.1070866078271,12202.5978720074
658,"NetC14",4376,12500,250,9,14,78.134308,12010.783948,16.3943130970001,0.0824729346896135,219.817496447205,78.264504,12015.735944
658,"SPD",4376,12500,250,9,NA,78.134308,12010.783948,0.0160448551177979,0.203950593910603,260.085375568273,78.609524,12092.736284
659,"CKDE",30837,12500,250,9,NA,152.397276,43785.932172,4.32666802406311,0.167285876346702,523.299267262969,153.791704,44377.359208
659,"BGMM",30837,12500,250,9,9,152.397276,43785.932172,41.1476781368256,0.086927099533841,238.752485381493,153.370512,44383.812952
659,"DPMM",30837,12500,250,9,3,152.397276,43785.932172,7.38311505317688,0.0883073298121707,154.158564807329,154.180613492239,44892.0218177347
659,"NetC14",30837,12500,250,9,16,152.397276,43785.932172,16.137001991272,0.0902311225942956,192.135710062206,153.220656,44528.011656
659,"SPD",30837,12500,250,9,NA,152.397276,43785.932172,0.0181849002838135,0.120712479061097,219.307763209815,154.161092,44585.551476
660,"CKDE",21541,12500,250,9,NA,134.433244,34624.882868,4.33534288406372,0.149584050242655,199.596783154775,134.373388,34525.236172
660,"BGMM",21541,12500,250,9,9,134.433244,34624.882868,39.7840709686279,0.132981859510157,163.707530707783,134.79922,34639.447972
660,"DPMM",21541,12500,250,9,5,134.433244,34624.882868,7.61455798149109,0.132758903882969,145.343788452549,134.645965591817,34722.2152491886
660,"NetC14",21541,12500,250,9,13,134.433244,34624.882868,16.544713973999,0.107969161757976,167.851031994039,135.560296,35124.38768
660,"SPD",21541,12500,250,9,NA,134.433244,34624.882868,0.0189499855041504,0.172467040319558,138.701791713578,135.27796,35027.617608
661,"CKDE",25507,12500,250,9,NA,142.845836,39570.637628,4.53364682197571,0.0908215327177141,157.324935192685,143.373968,39819.68456
661,"BGMM",25507,12500,250,9,8,142.845836,39570.637628,37.7032339572906,0.0910678547292932,245.12818722169,143.010548,39675.659924
661,"DPMM",25507,12500,250,9,4,142.845836,39570.637628,7.47250294685364,0.116775312537567,201.556821638109,145.620998440551,41064.6488943724
661,"NetC14",25507,12500,250,9,16,142.845836,39570.637628,16.9001739025116,0.0705699173306658,167.957505634829,142.23236,39180.94032
661,"SPD",25507,12500,250,9,NA,142.845836,39570.637628,0.0216729640960693,0.171226704643707,180.449134552747,145.161916,41185.5953
662,"CKDE",8726,12500,250,9,NA,95.088652,17208.602652,4.47647404670715,0.130137317341991,354.73435118938,95.556348,17481.986868
662,"BGMM",8726,12500,250,9,8,95.088652,17208.602652,38.8969969749451,0.0914828476758605,136.747215549851,95.504744,17462.721032
662,"DPMM",8726,12500,250,9,2,95.088652,17208.602652,6.86312699317932,0.115384571515618,167.235331081821,95.9895581890356,17707.6340708948
662,"NetC14",8726,12500,250,9,17,95.088652,17208.602652,15.920184135437,0.0872125127221418,168.263609991378,95.448624,17372.740792
662,"SPD",8726,12500,250,9,NA,95.088652,17208.602652,0.0205590724945068,0.203043576873758,137.444431031488,96.002472,17692.838824
663,"CKDE",3672,12500,250,9,NA,71.779148,10912.400828,4.54348492622375,0.0870962762563535,741.979641523913,71.619364,10837.403396
663,"BGMM",3672,12500,250,9,9,71.779148,10912.400828,37.1193578243256,0.0707675084833777,127.489556721073,71.74828,10916.378368
663,"DPMM",3672,12500,250,9,5,71.779148,10912.400828,7.29764699935913,0.0798245017623583,175.148356341412,71.7664762217265,10903.0770821328
663,"NetC14",3672,12500,250,9,19,71.779148,10912.400828,15.6754779815674,0.0628550028365831,100.455540494047,71.703468,10864.830772
663,"SPD",3672,12500,250,9,NA,71.779148,10912.400828,0.016265869140625,0.190374065769989,107.562783952374,71.753296,10916.894992
664,"CKDE",32849,12500,250,9,NA,163.746028,52995.967748,4.20557689666748,0.167971220713242,465.675320254969,165.878684,54777.547668
664,"BGMM",32849,12500,250,9,9,163.746028,52995.967748,39.1663498878479,0.0532977848856443,174.237657619415,163.914528,53337.937584
664,"DPMM",32849,12500,250,9,4,163.746028,52995.967748,7.58246517181396,0.0667630003283264,244.178126498083,165.765446825259,54554.5938726029
664,"NetC14",32849,12500,250,9,14,163.746028,52995.967748,16.7325789928436,0.0481250973840053,171.125434710524,164.012164,53051.901988
664,"SPD",32849,12500,250,9,NA,163.746028,52995.967748,0.0250868797302246,0.099465573753356,176.105906571131,168.798576,56968.035864
665,"CKDE",13216,12500,250,9,NA,101.55278,19161.906012,4.2769730091095,0.131619258042491,415.783670272702,101.368788,19165.933916
665,"BGMM",13216,12500,250,9,9,101.55278,19161.906012,37.9355230331421,0.106461838325869,259.039983657879,101.46096,19194.864632
665,"DPMM",13216,12500,250,9,4,101.55278,19161.906012,7.81389689445496,0.137673414930401,289.206108376727,101.863818444358,19322.6804360509
665,"NetC14",13216,12500,250,9,17,101.55278,19161.906012,17.3445379734039,0.100771786040409,229.77888349382,100.892344,18964.323792
665,"SPD",13216,12500,250,9,NA,101.55278,19161.906012,0.0178260803222656,0.167120503648716,229.721913814424,101.734892,19267.232556
666,"CKDE",17049,12500,250,9,NA,102.504288,19586.626512,4.36877679824829,0.11092212361678,565.978871814359,102.868724,19678.985428
666,"BGMM",17049,12500,250,9,9,102.504288,19586.626512,38.2228009700775,0.0483735059613842,213.142091994825,102.994568,19695.760648
666,"DPMM",17049,12500,250,9,2,102.504288,19586.626512,6.88309121131897,0.0530985142113085,123.57707296819,104.706884286413,20515.6796603234
666,"NetC14",17049,12500,250,9,16,102.504288,19586.626512,16.4709498882294,0.0773660649115836,237.559700539299,103.380108,19848.16886
666,"SPD",17049,12500,250,9,NA,102.504288,19586.626512,0.0204911231994629,0.18471749640743,253.282160894987,103.290356,19875.272844
667,"CKDE",15574,12500,250,9,NA,99.710996,18871.122404,4.33810901641846,0.130470036090779,258.99904964468,98.870392,18660.001416
667,"BGMM",15574,12500,250,9,9,99.710996,18871.122404,39.9862589836121,0.0776259279512329,472.430846320607,99.448464,18833.143584
667,"DPMM",15574,12500,250,9,3,99.710996,18871.122404,7.91535091400146,0.0847236475474559,433.040517660198,99.5996641341895,18872.255355223
667,"NetC14",15574,12500,250,9,12,99.710996,18871.122404,17.1000061035156,0.0968251858717251,483.940954978793,99.057004,18690.607764
667,"SPD",15574,12500,250,9,NA,99.710996,18871.122404,0.0196409225463867,0.158244171661619,448.526539181041,99.19256,18727.965816
668,"CKDE",20897,12500,250,9,NA,118.904392,25648.203088,4.57146000862122,0.15582715035722,417.941276813357,119.974312,26026.29408
668,"BGMM",20897,12500,250,9,9,118.904392,25648.203088,40.9472470283508,0.0816690669911612,173.744734129909,119.416364,25872.91094
668,"DPMM",20897,12500,250,9,5,118.904392,25648.203088,8.6992928981781,0.102698615804017,160.255869311343,120.090644391238,26305.5748477345
668,"NetC14",20897,12500,250,9,11,118.904392,25648.203088,17.5913860797882,0.101566581797216,200.171063434397,119.458292,25886.664588
668,"SPD",20897,12500,250,9,NA,118.904392,25648.203088,0.0225749015808105,0.172919719725653,191.021344796595,120.344836,26108.219236
669,"CKDE",23510,12500,250,9,NA,158.498524,51825.7133,4.38632392883301,0.0860465597466467,151.496300517622,158.181368,51711.350032
669,"BGMM",23510,12500,250,9,9,158.498524,51825.7133,40.6866807937622,0.0519392353387,55.3739876841091,159.138552,52302.363656
669,"DPMM",23510,12500,250,9,2,158.498524,51825.7133,6.77955102920532,0.0819151406283848,98.7382904488193,158.89469684952,51983.496950832
669,"NetC14",23510,12500,250,9,18,158.498524,51825.7133,16.675831079483,0.0691096419103724,68.8200369778645,159.001772,52004.097332
669,"SPD",23510,12500,250,9,NA,158.498524,51825.7133,0.0198910236358643,0.1304720668586,72.985769300593,158.348812,51831.352252
670,"CKDE",19159,12500,250,9,NA,113.017764,23463.806244,4.3428008556366,0.175254826079073,269.056346856506,113.567472,23772.667864
