"cal_age","c14_age","c14_error"
20327,16800.6,41
20328,16801.4,41
20329,16802.2,41
20330,16803,41
20331,16803.7,41
20332,16804.4,41
20333,16805.1,41
20334,16805.8,41
20335,16806.5,41
20336,16807.2,41
20337,16807.9,41
20338,16808.6,41
20339,16809.3,41
20340,16810,41
20341,16810.8,41
20342,16811.6,41
20343,16812.4,41
20344,16813.2,41
20345,16814,41
20346,16814.8,41
20347,16815.6,41
20348,16816.4,41
20349,16817.2,41
20350,16818,41
20351,16818.7,41
20352,16819.4,41
20353,16820.1,41
20354,16820.8,41
20355,16821.5,41
20356,16822.2,41
20357,16822.9,41
20358,16823.6,41
20359,16824.3,41
20360,16825,41
20361,16825.7,40.9
20362,16826.4,40.8
20363,16827.1,40.7
20364,16827.8,40.6
20365,16828.5,40.5
20366,16829.2,40.4
20367,16829.9,40.3
20368,16830.6,40.2
20369,16831.3,40.1
20370,16832,40
20371,16832.7,40
20372,16833.4,40
20373,16834.1,40
20374,16834.8,40
20375,16835.5,40
20376,16836.2,40
20377,16836.9,40
20378,16837.6,40
20379,16838.3,40
20380,16839,40
20381,16839.8,40
20382,16840.6,40
20383,16841.4,40
20384,16842.2,40
20385,16843,40
20386,16843.8,40
20387,16844.6,40
20388,16845.4,40
20389,16846.2,40
20390,16847,40
20391,16847.7,40
20392,16848.4,40
20393,16849.1,40
20394,16849.8,40
20395,16850.5,40
20396,16851.2,40
20397,16851.9,40
20398,16852.6,40
20399,16853.3,40
20400,16854,40
20401,16854.9,40
20402,16855.8,40
20403,16856.7,40
20404,16857.6,40
20405,16858.5,40
20406,16859.4,40
20407,16860.3,40
20408,16861.2,40
20409,16862.1,40
20410,16863,40
20411,16863.9,40.1
20412,16864.8,40.2
20413,16865.7,40.3
20414,16866.6,40.4
20415,16867.5,40.5
20416,16868.4,40.6
20417,16869.3,40.7
20418,16870.2,40.8
20419,16871.1,40.9
20420,16872,41
20421,16873,41
20422,16874,41
20423,16875,41
20424,16876,41
20425,16877,41
20426,16878,41
20427,16879,41
20428,16880,41
20429,16881,41
20430,16882,41
20431,16883.1,41.1
20432,16884.2,41.2
20433,16885.3,41.3
20434,16886.4,41.4
20435,16887.5,41.5
20436,16888.6,41.6
20437,16889.7,41.7
20438,16890.8,41.8
20439,16891.9,41.9
20440,16893,42
20441,16894.2,42.1
20442,16895.4,42.2
20443,16896.6,42.3
20444,16897.8,42.4
20445,16899,42.5
20446,16900.2,42.6
20447,16901.4,42.7
20448,16902.6,42.8
20449,16903.8,42.9
20450,16905,43
20451,16906.2,43.1
20452,16907.4,43.2
20453,16908.6,43.3
20454,16909.8,43.4
20455,16911,43.5
20456,16912.2,43.6
20457,16913.4,43.7
20458,16914.6,43.8
20459,16915.8,43.9
20460,16917,44
20461,16918.4,44.1
20462,16919.8,44.2
20463,16921.2,44.3
20464,16922.6,44.4
20465,16924,44.5
20466,16925.4,44.6
20467,16926.8,44.7
20468,16928.2,44.8
20469,16929.6,44.9
20470,16931,45
20471,16932.4,45
20472,16933.8,45
20473,16935.2,45
20474,16936.6,45
20475,16938,45
20476,16939.4,45
20477,16940.8,45
20478,16942.2,45
20479,16943.6,45
20480,16945,45
20481,16946.5,45
20482,16948,45
20483,16949.5,45
20484,16951,45
20485,16952.5,45
20486,16954,45
20487,16955.5,45
20488,16957,45
20489,16958.5,45
20490,16960,45
20491,16961.6,45
20492,16963.2,45
20493,16964.8,45
20494,16966.4,45
20495,16968,45
20496,16969.6,45
20497,16971.2,45
20498,16972.8,45
20499,16974.4,45
20500,16976,45
20501,16977.5,45
20502,16979,45
20503,16980.5,45
20504,16982,45
20505,16983.5,45
20506,16985,45
20507,16986.5,45
20508,16988,45
20509,16989.5,45
20510,16991,45
20511,16992.6,45
20512,16994.2,45
20513,16995.8,45
20514,16997.4,45
20515,16999,45
20516,17000.6,45
20517,17002.2,45
20518,17003.8,45
20519,17005.4,45
20520,17007,45
20521,17008.5,45
20522,17010,45
20523,17011.5,45
20524,17013,45
20525,17014.5,45
20526,17016,45
20527,17017.5,45
20528,17019,45
20529,17020.5,45
20530,17022,45
20531,17023.5,45
20532,17025,45
20533,17026.5,45
20534,17028,45
20535,17029.5,45
20536,17031,45
20537,17032.5,45
20538,17034,45
20539,17035.5,45
20540,17037,45
20541,17038.4,45
20542,17039.8,45
20543,17041.2,45
20544,17042.6,45
20545,17044,45
20546,17045.4,45
20547,17046.8,45
20548,17048.2,45
20549,17049.6,45
20550,17051,45
20551,17052.4,45
20552,17053.8,45
20553,17055.2,45
20554,17056.6,45
20555,17058,45
20556,17059.4,45
20557,17060.8,45
20558,17062.2,45
20559,17063.6,45
20560,17065,45
20561,17066.2,45
20562,17067.4,45
20563,17068.6,45
20564,17069.8,45
20565,17071,45
20566,17072.2,45
20567,17073.4,45
20568,17074.6,45
20569,17075.8,45
20570,17077,45
20571,17078.2,45
20572,17079.4,45
20573,17080.6,45
20574,17081.8,45
20575,17083,45
20576,17084.2,45
20577,17085.4,45
20578,17086.6,45
20579,17087.8,45
20580,17089,45
20581,17090,45
20582,17091,45
20583,17092,45
20584,17093,45
20585,17094,45
20586,17095,45
20587,17096,45
20588,17097,45
20589,17098,45
20590,17099,45
20591,17099.8,44.9
20592,17100.6,44.8
20593,17101.4,44.7
20594,17102.2,44.6
20595,17103,44.5
20596,17103.8,44.4
20597,17104.6,44.3
20598,17105.4,44.2
20599,17106.2,44.1
20600,17107,44
20601,17107.6,44
20602,17108.2,44
20603,17108.8,44
20604,17109.4,44
20605,17110,44
20606,17110.6,44
20607,17111.2,44
20608,17111.8,44
20609,17112.4,44
20610,17113,44
20611,17113.5,43.9
20612,17114,43.8
20613,17114.5,43.7
20614,17115,43.6
20615,17115.5,43.5
20616,17116,43.4
20617,17116.5,43.3
20618,17117,43.2
20619,17117.5,43.1
20620,17118,43
20621,17118.4,42.9
20622,17118.8,42.8
20623,17119.2,42.7
20624,17119.6,42.6
20625,17120,42.5
20626,17120.4,42.4
20627,17120.8,42.3
20628,17121.2,42.2
20629,17121.6,42.1
20630,17122,42
20631,17122.3,41.9
20632,17122.6,41.8
20633,17122.9,41.7
20634,17123.2,41.6
20635,17123.5,41.5
20636,17123.8,41.4
20637,17124.1,41.3
20638,17124.4,41.2
20639,17124.7,41.1
20640,17125,41
20641,17125.1,41
20642,17125.2,41
20643,17125.3,41
20644,17125.4,41
20645,17125.5,41
20646,17125.6,41
20647,17125.7,41
20648,17125.8,41
20649,17125.9,41
20650,17126,41
20651,17126.1,40.9
20652,17126.2,40.8
20653,17126.3,40.7
20654,17126.4,40.6
20655,17126.5,40.5
20656,17126.6,40.4
20657,17126.7,40.3
20658,17126.8,40.2
20659,17126.9,40.1
20660,17127,40
20661,17127.1,40
20662,17127.2,40
20663,17127.3,40
20664,17127.4,40
20665,17127.5,40
20666,17127.6,40
20667,17127.7,40
20668,17127.8,40
20669,17127.9,40
20670,17128,40
20671,17128,40
20672,17128,40
20673,17128,40
20674,17128,40
20675,17128,40
20676,17128,40
20677,17128,40
20678,17128,40
20679,17128,40
20680,17128,40
20681,17128.1,40.1
20682,17128.2,40.2
20683,17128.3,40.3
20684,17128.4,40.4
20685,17128.5,40.5
20686,17128.6,40.6
20687,17128.7,40.7
20688,17128.8,40.8
20689,17128.9,40.9
20690,17129,41
20691,17129.1,41
20692,17129.2,41
20693,17129.3,41
20694,17129.4,41
20695,17129.5,41
20696,17129.6,41
20697,17129.7,41
20698,17129.8,41
20699,17129.9,41
20700,17130,41
20701,17130.2,41.1
20702,17130.4,41.2
20703,17130.6,41.3
20704,17130.8,41.4
20705,17131,41.5
20706,17131.2,41.6
20707,17131.4,41.7
20708,17131.6,41.8
20709,17131.8,41.9
20710,17132,42
20711,17132.3,42
20712,17132.6,42
20713,17132.9,42
20714,17133.2,42
20715,17133.5,42
20716,17133.8,42
20717,17134.1,42
20718,17134.4,42
20719,17134.7,42
20720,17135,42
20721,17135.4,42
20722,17135.8,42
20723,17136.2,42
20724,17136.6,42
20725,17137,42
20726,17137.4,42
20727,17137.8,42
20728,17138.2,42
20729,17138.6,42
20730,17139,42
20731,17139.4,42.1
20732,17139.8,42.2
20733,17140.2,42.3
20734,17140.6,42.4
20735,17141,42.5
20736,17141.4,42.6
20737,17141.8,42.7
20738,17142.2,42.8
20739,17142.6,42.9
20740,17143,43
20741,17143.6,43
20742,17144.2,43
20743,17144.8,43
20744,17145.4,43
20745,17146,43
20746,17146.6,43
20747,17147.2,43
20748,17147.8,43
20749,17148.4,43
20750,17149,43
20751,17149.6,43
20752,17150.2,43
20753,17150.8,43
20754,17151.4,43
20755,17152,43
20756,17152.6,43
20757,17153.2,43
20758,17153.8,43
20759,17154.4,43
20760,17155,43
20761,17155.7,43
20762,17156.4,43
20763,17157.1,43
20764,17157.8,43
20765,17158.5,43
20766,17159.2,43
20767,17159.9,43
20768,17160.6,43
20769,17161.3,43
20770,17162,43
20771,17162.8,43
20772,17163.6,43
20773,17164.4,43
20774,17165.2,43
20775,17166,43
20776,17166.8,43
20777,17167.6,43
20778,17168.4,43
20779,17169.2,43
20780,17170,43
20781,17170.9,43
20782,17171.8,43
20783,17172.7,43
20784,17173.6,43
20785,17174.5,43
20786,17175.4,43
20787,17176.3,43
20788,17177.2,43
20789,17178.1,43
20790,17179,43
20791,17179.9,42.9
20792,17180.8,42.8
20793,17181.7,42.7
20794,17182.6,42.6
20795,17183.5,42.5
20796,17184.4,42.4
20797,17185.3,42.3
20798,17186.2,42.2
20799,17187.1,42.1
20800,17188,42
20801,17189.1,42.1
20802,17190.2,42.2
20803,17191.3,42.3
20804,17192.4,42.4
20805,17193.5,42.5
20806,17194.6,42.6
20807,17195.7,42.7
20808,17196.8,42.8
20809,17197.9,42.9
20810,17199,43
20811,17200.1,43
20812,17201.2,43
20813,17202.3,43
20814,17203.4,43
20815,17204.5,43
20816,17205.6,43
20817,17206.7,43
20818,17207.8,43
20819,17208.9,43
20820,17210,43
20821,17211.3,43.1
20822,17212.6,43.2
20823,17213.9,43.3
20824,17215.2,43.4
20825,17216.5,43.5
20826,17217.8,43.6
20827,17219.1,43.7
20828,17220.4,43.8
20829,17221.7,43.9
20830,17223,44
20831,17224.3,44.2
20832,17225.6,44.4
20833,17226.9,44.6
20834,17228.2,44.8
20835,17229.5,45
20836,17230.8,45.2
20837,17232.1,45.4
20838,17233.4,45.6
20839,17234.7,45.8
20840,17236,46
20841,17237.5,46.1
20842,17239,46.2
20843,17240.5,46.3
20844,17242,46.4
20845,17243.5,46.5
20846,17245,46.6
20847,17246.5,46.7
20848,17248,46.8
20849,17249.5,46.9
20850,17251,47
20851,17252.6,47.1
20852,17254.2,47.2
20853,17255.8,47.3
20854,17257.4,47.4
20855,17259,47.5
20856,17260.6,47.6
20857,17262.2,47.7
20858,17263.8,47.8
20859,17265.4,47.9
20860,17267,48
20861,17268.5,48.2
20862,17270,48.4
20863,17271.5,48.6
20864,17273,48.8
20865,17274.5,49
20866,17276,49.2
20867,17277.5,49.4
20868,17279,49.6
20869,17280.5,49.8
20870,17282,50
20871,17283.6,50.2
20872,17285.2,50.4
20873,17286.8,50.6
20874,17288.4,50.8
20875,17290,51
20876,17291.6,51.2
20877,17293.2,51.4
20878,17294.8,51.6
20879,17296.4,51.8
20880,17298,52
20881,17299.6,52.2
20882,17301.2,52.4
20883,17302.8,52.6
20884,17304.4,52.8
20885,17306,53
20886,17307.6,53.2
20887,17309.2,53.4
20888,17310.8,53.6
20889,17312.4,53.8
20890,17314,54
20891,17315.6,54.1
20892,17317.2,54.2
20893,17318.8,54.3
20894,17320.4,54.4
20895,17322,54.5
20896,17323.6,54.6
20897,17325.2,54.7
20898,17326.8,54.8
20899,17328.4,54.9
20900,17330,55
20901,17331.6,55
20902,17333.2,55
20903,17334.8,55
20904,17336.4,55
20905,17338,55
20906,17339.6,55
20907,17341.2,55
20908,17342.8,55
20909,17344.4,55
20910,17346,55
20911,17347.5,55
20912,17349,55
20913,17350.5,55
20914,17352,55
20915,17353.5,55
20916,17355,55
20917,17356.5,55
20918,17358,55
20919,17359.5,55
20920,17361,55
20921,17362.5,54.8
20922,17364,54.6
20923,17365.5,54.4
20924,17367,54.2
20925,17368.5,54
20926,17370,53.8
20927,17371.5,53.6
20928,17373,53.4
20929,17374.5,53.2
20930,17376,53
20931,17377.4,52.8
20932,17378.8,52.6
20933,17380.2,52.4
20934,17381.6,52.2
20935,17383,52
20936,17384.4,51.8
20937,17385.8,51.6
20938,17387.2,51.4
20939,17388.6,51.2
20940,17390,51
20941,17391.4,50.8
20942,17392.8,50.6
20943,17394.2,50.4
20944,17395.6,50.2
20945,17397,50
20946,17398.4,49.8
20947,17399.8,49.6
20948,17401.2,49.4
20949,17402.6,49.2
20950,17404,49
20951,17405.3,48.8
20952,17406.6,48.6
20953,17407.9,48.4
20954,17409.2,48.2
20955,17410.5,48
20956,17411.8,47.8
20957,17413.1,47.6
20958,17414.4,47.4
20959,17415.7,47.2
20960,17417,47
20961,17418.2,46.9
20962,17419.4,46.8
20963,17420.6,46.7
20964,17421.8,46.6
20965,17423,46.5
20966,17424.2,46.4
20967,17425.4,46.3
20968,17426.6,46.2
20969,17427.8,46.1
20970,17429,46
20971,17430.2,45.9
20972,17431.4,45.8
20973,17432.6,45.7
20974,17433.8,45.6
20975,17435,45.5
20976,17436.2,45.4
20977,17437.4,45.3
20978,17438.6,45.2
20979,17439.8,45.1
20980,17441,45
20981,17442.1,45
20982,17443.2,45
20983,17444.3,45
20984,17445.4,45
20985,17446.5,45
20986,17447.6,45
20987,17448.7,45
20988,17449.8,45
20989,17450.9,45
20990,17452,45
20991,17453,45.1
20992,17454,45.2
20993,17455,45.3
20994,17456,45.4
20995,17457,45.5
20996,17458,45.6
20997,17459,45.7
20998,17460,45.8
20999,17461,45.9
21000,17462,46
21001,17463,46.1
21002,17464,46.2
21003,17465,46.3
21004,17466,46.4
21005,17467,46.5
21006,17468,46.6
21007,17469,46.7
21008,17470,46.8
21009,17471,46.9
21010,17472,47
21011,17472.9,47.1
21012,17473.8,47.2
21013,17474.7,47.3
21014,17475.6,47.4
21015,17476.5,47.5
21016,17477.4,47.6
21017,17478.3,47.7
21018,17479.2,47.8
21019,17480.1,47.9
21020,17481,48
21021,17481.8,48.1
21022,17482.6,48.2
21023,17483.4,48.3
21024,17484.2,48.4
21025,17485,48.5
21026,17485.8,48.6
21027,17486.6,48.7
21028,17487.4,48.8
21029,17488.2,48.9
21030,17489,49
21031,17489.8,49
21032,17490.6,49
21033,17491.4,49
21034,17492.2,49
21035,17493,49
21036,17493.8,49
21037,17494.6,49
21038,17495.4,49
21039,17496.2,49
21040,17497,49
21041,17497.6,49
21042,17498.2,49
21043,17498.8,49
21044,17499.4,49
21045,17500,49
21046,17500.6,49
21047,17501.2,49
21048,17501.8,49
21049,17502.4,49
21050,17503,49
21051,17503.6,48.9
21052,17504.2,48.8
21053,17504.8,48.7
21054,17505.4,48.6
21055,17506,48.5
21056,17506.6,48.4
21057,17507.2,48.3
21058,17507.8,48.2
21059,17508.4,48.1
21060,17509,48
21061,17509.6,47.8
21062,17510.2,47.6
21063,17510.8,47.4
21064,17511.4,47.2
21065,17512,47
21066,17512.6,46.8
21067,17513.2,46.6
21068,17513.8,46.4
21069,17514.4,46.2
21070,17515,46
21071,17515.5,45.9
21072,17516,45.8
21073,17516.5,45.7
21074,17517,45.6
21075,17517.5,45.5
21076,17518,45.4
21077,17518.5,45.3
21078,17519,45.2
21079,17519.5,45.1
21080,17520,45
21081,17520.4,44.9
21082,17520.8,44.8
21083,17521.2,44.7
21084,17521.6,44.6
21085,17522,44.5
21086,17522.4,44.4
21087,17522.8,44.3
21088,17523.2,44.2
21089,17523.6,44.1
21090,17524,44
21091,17524.4,43.9
21092,17524.8,43.8
21093,17525.2,43.7
21094,17525.6,43.6
21095,17526,43.5
21096,17526.4,43.4
21097,17526.8,43.3
21098,17527.2,43.2
21099,17527.6,43.1
21100,17528,43
21101,17528.4,42.9
21102,17528.8,42.8
21103,17529.2,42.7
21104,17529.6,42.6
21105,17530,42.5
21106,17530.4,42.4
21107,17530.8,42.3
21108,17531.2,42.2
21109,17531.6,42.1
21110,17532,42
21111,17532.4,42
21112,17532.8,42
21113,17533.2,42
21114,17533.6,42
21115,17534,42
21116,17534.4,42
21117,17534.8,42
21118,17535.2,42
21119,17535.6,42
21120,17536,42
21121,17536.3,41.9
21122,17536.6,41.8
21123,17536.9,41.7
21124,17537.2,41.6
21125,17537.5,41.5
21126,17537.8,41.4
21127,17538.1,41.3
21128,17538.4,41.2
21129,17538.7,41.1
21130,17539,41
21131,17539.4,41
21132,17539.8,41
21133,17540.2,41
21134,17540.6,41
21135,17541,41
21136,17541.4,41
21137,17541.8,41
21138,17542.2,41
21139,17542.6,41
21140,17543,41
21141,17543.3,40.9
21142,17543.6,40.8
21143,17543.9,40.7
21144,17544.2,40.6
21145,17544.5,40.5
21146,17544.8,40.4
21147,17545.1,40.3
21148,17545.4,40.2
21149,17545.7,40.1
21150,17546,40
21151,17546.3,40
21152,17546.6,40
21153,17546.9,40
21154,17547.2,40
21155,17547.5,40
21156,17547.8,40
21157,17548.1,40
21158,17548.4,40
21159,17548.7,40
21160,17549,40
21161,17549.4,39.9
21162,17549.8,39.8
21163,17550.2,39.7
21164,17550.6,39.6
21165,17551,39.5
21166,17551.4,39.4
21167,17551.8,39.3
21168,17552.2,39.2
21169,17552.6,39.1
21170,17553,39
21171,17553.3,38.9
21172,17553.6,38.8
21173,17553.9,38.7
21174,17554.2,38.6
21175,17554.5,38.5
21176,17554.8,38.4
21177,17555.1,38.3
21178,17555.4,38.2
21179,17555.7,38.1
21180,17556,38
21181,17556.3,38
21182,17556.6,38
21183,17556.9,38
21184,17557.2,38
21185,17557.5,38
21186,17557.8,38
21187,17558.1,38
21188,17558.4,38
21189,17558.7,38
21190,17559,38
21191,17559.4,37.9
21192,17559.8,37.8
21193,17560.2,37.7
21194,17560.6,37.6
21195,17561,37.5
21196,17561.4,37.4
21197,17561.8,37.3
21198,17562.2,37.2
21199,17562.6,37.1
21200,17563,37
21201,17563.3,37.1
21202,17563.6,37.2
21203,17563.9,37.3
21204,17564.2,37.4
21205,17564.5,37.5
21206,17564.8,37.6
21207,17565.1,37.7
21208,17565.4,37.8
21209,17565.7,37.9
21210,17566,38
21211,17566.2,38
21212,17566.4,38
21213,17566.6,38
21214,17566.8,38
21215,17567,38
21216,17567.2,38
21217,17567.4,38
21218,17567.6,38
21219,17567.8,38
21220,17568,38
21221,17568.3,38.1
21222,17568.6,38.2
21223,17568.9,38.3
21224,17569.2,38.4
21225,17569.5,38.5
21226,17569.8,38.6
21227,17570.1,38.7
21228,17570.4,38.8
21229,17570.7,38.9
21230,17571,39
21231,17571.2,39.1
21232,17571.4,39.2
21233,17571.6,39.3
21234,17571.8,39.4
21235,17572,39.5
21236,17572.2,39.6
21237,17572.4,39.7
21238,17572.6,39.8
21239,17572.8,39.9
21240,17573,40
21241,17573.2,40
21242,17573.4,40
21243,17573.6,40
21244,17573.8,40
21245,17574,40
21246,17574.2,40
21247,17574.4,40
21248,17574.6,40
21249,17574.8,40
21250,17575,40
21251,17575.2,40.1
21252,17575.4,40.2
21253,17575.6,40.3
21254,17575.8,40.4
21255,17576,40.5
21256,17576.2,40.6
21257,17576.4,40.7
21258,17576.6,40.8
21259,17576.8,40.9
21260,17577,41
21261,17577.1,41
21262,17577.2,41
21263,17577.3,41
21264,17577.4,41
21265,17577.5,41
21266,17577.6,41
21267,17577.7,41
21268,17577.8,41
21269,17577.9,41
21270,17578,41
21271,17578.1,41
21272,17578.2,41
21273,17578.3,41
21274,17578.4,41
21275,17578.5,41
21276,17578.6,41
21277,17578.7,41
21278,17578.8,41
21279,17578.9,41
21280,17579,41
21281,17579,40.9
21282,17579,40.8
21283,17579,40.7
21284,17579,40.6
21285,17579,40.5
21286,17579,40.4
21287,17579,40.3
21288,17579,40.2
21289,17579,40.1
21290,17579,40
21291,17579.2,40
21292,17579.4,40
21293,17579.6,40
21294,17579.8,40
21295,17580,40
21296,17580.2,40
21297,17580.4,40
21298,17580.6,40
21299,17580.8,40
21300,17581,40
21301,17581.1,40
21302,17581.2,40
21303,17581.3,40
21304,17581.4,40
21305,17581.5,40
21306,17581.6,40
21307,17581.7,40
21308,17581.8,40
21309,17581.9,40
21310,17582,40
21311,17582.3,40.1
21312,17582.6,40.2
21313,17582.9,40.3
21314,17583.2,40.4
21315,17583.5,40.5
21316,17583.8,40.6
21317,17584.1,40.7
21318,17584.4,40.8
21319,17584.7,40.9
21320,17585,41
21321,17585.5,41
21322,17586,41
21323,17586.5,41
21324,17587,41
21325,17587.5,41
21326,17588,41
21327,17588.5,41
21328,17589,41
21329,17589.5,41
21330,17590,41
21331,17590.7,41.1
21332,17591.4,41.2
21333,17592.1,41.3
21334,17592.8,41.4
21335,17593.5,41.5
21336,17594.2,41.6
21337,17594.9,41.7
21338,17595.6,41.8
21339,17596.3,41.9
21340,17597,42
21341,17597.9,42.1
21342,17598.8,42.2
21343,17599.7,42.3
21344,17600.6,42.4
21345,17601.5,42.5
21346,17602.4,42.6
21347,17603.3,42.7
21348,17604.2,42.8
21349,17605.1,42.9
21350,17606,43
21351,17607.1,43.3
21352,17608.2,43.6
21353,17609.3,43.9
21354,17610.4,44.2
21355,17611.5,44.5
21356,17612.6,44.8
21357,17613.7,45.1
21358,17614.8,45.4
21359,17615.9,45.7
21360,17617,46
21361,17618.4,46.2
21362,17619.8,46.4
21363,17621.2,46.6
21364,17622.6,46.8
21365,17624,47
21366,17625.4,47.2
21367,17626.8,47.4
21368,17628.2,47.6
21369,17629.6,47.8
21370,17631,48
21371,17632.6,48.3
21372,17634.2,48.6
21373,17635.8,48.9
21374,17637.4,49.2
21375,17639,49.5
21376,17640.6,49.8
21377,17642.2,50.1
21378,17643.8,50.4
21379,17645.4,50.7
21380,17647,51
21381,17648.7,51.2
21382,17650.4,51.4
21383,17652.1,51.6
21384,17653.8,51.8
21385,17655.5,52
21386,17657.2,52.2
21387,17658.9,52.4
21388,17660.6,52.6
21389,17662.3,52.8
21390,17664,53
21391,17665.9,53.2
21392,17667.8,53.4
21393,17669.7,53.6
21394,17671.6,53.8
21395,17673.5,54
21396,17675.4,54.2
21397,17677.3,54.4
21398,17679.2,54.6
21399,17681.1,54.8
21400,17683,55
21401,17684.9,55.1
21402,17686.8,55.2
21403,17688.7,55.3
21404,17690.6,55.4
21405,17692.5,55.5
21406,17694.4,55.6
21407,17696.3,55.7
21408,17698.2,55.8
21409,17700.1,55.9
21410,17702,56
21411,17703.9,56.1
21412,17705.8,56.2
21413,17707.7,56.3
21414,17709.6,56.4
21415,17711.5,56.5
21416,17713.4,56.6
21417,17715.3,56.7
21418,17717.2,56.8
21419,17719.1,56.9
21420,17721,57
21421,17722.8,57.2
21422,17724.6,57.4
21423,17726.4,57.6
21424,17728.2,57.8
21425,17730,58
21426,17731.8,58.2
21427,17733.6,58.4
21428,17735.4,58.6
21429,17737.2,58.8
21430,17739,59
21431,17740.7,59
21432,17742.4,59
21433,17744.1,59
21434,17745.8,59
21435,17747.5,59
21436,17749.2,59
21437,17750.9,59
21438,17752.6,59
21439,17754.3,59
21440,17756,59
21441,17757.4,59
21442,17758.8,59
21443,17760.2,59
21444,17761.6,59
21445,17763,59
21446,17764.4,59
21447,17765.8,59
21448,17767.2,59
21449,17768.6,59
21450,17770,59
21451,17771.3,58.8
21452,17772.6,58.6
21453,17773.9,58.4
21454,17775.2,58.2
21455,17776.5,58
21456,17777.8,57.8
21457,17779.1,57.6
21458,17780.4,57.4
21459,17781.7,57.2
21460,17783,57
21461,17783.9,56.7
21462,17784.8,56.4
21463,17785.7,56.1
21464,17786.6,55.8
21465,17787.5,55.5
21466,17788.4,55.2
21467,17789.3,54.9
21468,17790.2,54.6
21469,17791.1,54.3
21470,17792,54
21471,17792.8,53.7
21472,17793.6,53.4
21473,17794.4,53.1
21474,17795.2,52.8
21475,17796,52.5
21476,17796.8,52.2
21477,17797.6,51.9
21478,17798.4,51.6
21479,17799.2,51.3
21480,17800,51
21481,17800.6,50.8
21482,17801.2,50.6
21483,17801.8,50.4
21484,17802.4,50.2
21485,17803,50
21486,17803.6,49.8
21487,17804.2,49.6
21488,17804.8,49.4
21489,17805.4,49.2
21490,17806,49
21491,17806.4,48.7
21492,17806.8,48.4
21493,17807.2,48.1
21494,17807.6,47.8
21495,17808,47.5
21496,17808.4,47.2
21497,17808.8,46.9
21498,17809.2,46.6
21499,17809.6,46.3
21500,17810,46
21501,17810.2,45.9
21502,17810.4,45.8
21503,17810.6,45.7
21504,17810.8,45.6
21505,17811,45.5
21506,17811.2,45.4
21507,17811.4,45.3
21508,17811.6,45.2
21509,17811.8,45.1
21510,17812,45
21511,17812.1,45
21512,17812.2,45
21513,17812.3,45
21514,17812.4,45
21515,17812.5,45
21516,17812.6,45
21517,17812.7,45
21518,17812.8,45
21519,17812.9,45
21520,17813,45
21521,17813,45
21522,17813,45
21523,17813,45
21524,17813,45
21525,17813,45
21526,17813,45
21527,17813,45
21528,17813,45
21529,17813,45
21530,17813,45
21531,17813,45.1
21532,17813,45.2
21533,17813,45.3
21534,17813,45.4
21535,17813,45.5
21536,17813,45.6
21537,17813,45.7
21538,17813,45.8
21539,17813,45.9
21540,17813,46
21541,17812.8,46
21542,17812.6,46
21543,17812.4,46
21544,17812.2,46
21545,17812,46
21546,17811.8,46
21547,17811.6,46
21548,17811.4,46
21549,17811.2,46
21550,17811,46
21551,17810.7,46
21552,17810.4,46
21553,17810.1,46
21554,17809.8,46
21555,17809.5,46
21556,17809.2,46
